"r","Tru_Level2Mean[1]","Est_Level2Mean[1]","se_Level2Mean[1]","LL_Level2Mean[1]","UL_Level2Mean[1]","cFlag_Level2Mean[1]","pFlag_Level2Mean[1]","Tru_Level2Mean[2]","Est_Level2Mean[2]","se_Level2Mean[2]","LL_Level2Mean[2]","UL_Level2Mean[2]","cFlag_Level2Mean[2]","pFlag_Level2Mean[2]","Tru_Level2Mean[3]","Est_Level2Mean[3]","se_Level2Mean[3]","LL_Level2Mean[3]","UL_Level2Mean[3]","cFlag_Level2Mean[3]","pFlag_Level2Mean[3]","Tru_Level2Mean[4]","Est_Level2Mean[4]","se_Level2Mean[4]","LL_Level2Mean[4]","UL_Level2Mean[4]","cFlag_Level2Mean[4]","pFlag_Level2Mean[4]","Tru_Level2Mean[5]","Est_Level2Mean[5]","se_Level2Mean[5]","LL_Level2Mean[5]","UL_Level2Mean[5]","cFlag_Level2Mean[5]","pFlag_Level2Mean[5]","Tru_Level2Mean[6]","Est_Level2Mean[6]","se_Level2Mean[6]","LL_Level2Mean[6]","UL_Level2Mean[6]","cFlag_Level2Mean[6]","pFlag_Level2Mean[6]","Tru_Level2Mean[7]","Est_Level2Mean[7]","se_Level2Mean[7]","LL_Level2Mean[7]","UL_Level2Mean[7]","cFlag_Level2Mean[7]","pFlag_Level2Mean[7]","Tru_Level2Mean[8]","Est_Level2Mean[8]","se_Level2Mean[8]","LL_Level2Mean[8]","UL_Level2Mean[8]","cFlag_Level2Mean[8]","pFlag_Level2Mean[8]","Tru_Level2Mean[9]","Est_Level2Mean[9]","se_Level2Mean[9]","LL_Level2Mean[9]","UL_Level2Mean[9]","cFlag_Level2Mean[9]","pFlag_Level2Mean[9]","Tru_Level2Mean[10]","Est_Level2Mean[10]","se_Level2Mean[10]","LL_Level2Mean[10]","UL_Level2Mean[10]","cFlag_Level2Mean[10]","pFlag_Level2Mean[10]","Tru_Level2Mean[11]","Est_Level2Mean[11]","se_Level2Mean[11]","LL_Level2Mean[11]","UL_Level2Mean[11]","cFlag_Level2Mean[11]","pFlag_Level2Mean[11]","Tru_Level2Mean[12]","Est_Level2Mean[12]","se_Level2Mean[12]","LL_Level2Mean[12]","UL_Level2Mean[12]","cFlag_Level2Mean[12]","pFlag_Level2Mean[12]","Tru_Level2Mean[13]","Est_Level2Mean[13]","se_Level2Mean[13]","LL_Level2Mean[13]","UL_Level2Mean[13]","cFlag_Level2Mean[13]","pFlag_Level2Mean[13]","Tru_Level2Mean[14]","Est_Level2Mean[14]","se_Level2Mean[14]","LL_Level2Mean[14]","UL_Level2Mean[14]","cFlag_Level2Mean[14]","pFlag_Level2Mean[14]","Tru_Level2Sigma[1]","Est_Level2Sigma[1]","se_Level2Sigma[1]","LL_Level2Sigma[1]","UL_Level2Sigma[1]","cFlag_Level2Sigma[1]","pFlag_Level2Sigma[1]","Tru_Level2Sigma[2]","Est_Level2Sigma[2]","se_Level2Sigma[2]","LL_Level2Sigma[2]","UL_Level2Sigma[2]","cFlag_Level2Sigma[2]","pFlag_Level2Sigma[2]","Tru_Level2Sigma[3]","Est_Level2Sigma[3]","se_Level2Sigma[3]","LL_Level2Sigma[3]","UL_Level2Sigma[3]","cFlag_Level2Sigma[3]","pFlag_Level2Sigma[3]","Tru_Level2Sigma[4]","Est_Level2Sigma[4]","se_Level2Sigma[4]","LL_Level2Sigma[4]","UL_Level2Sigma[4]","cFlag_Level2Sigma[4]","pFlag_Level2Sigma[4]","Tru_Level2Sigma[5]","Est_Level2Sigma[5]","se_Level2Sigma[5]","LL_Level2Sigma[5]","UL_Level2Sigma[5]","cFlag_Level2Sigma[5]","pFlag_Level2Sigma[5]","Tru_Level2Sigma[6]","Est_Level2Sigma[6]","se_Level2Sigma[6]","LL_Level2Sigma[6]","UL_Level2Sigma[6]","cFlag_Level2Sigma[6]","pFlag_Level2Sigma[6]","Tru_Level2Sigma[7]","Est_Level2Sigma[7]","se_Level2Sigma[7]","LL_Level2Sigma[7]","UL_Level2Sigma[7]","cFlag_Level2Sigma[7]","pFlag_Level2Sigma[7]","Tru_Level2Sigma[8]","Est_Level2Sigma[8]","se_Level2Sigma[8]","LL_Level2Sigma[8]","UL_Level2Sigma[8]","cFlag_Level2Sigma[8]","pFlag_Level2Sigma[8]","Tru_Level2Sigma[9]","Est_Level2Sigma[9]","se_Level2Sigma[9]","LL_Level2Sigma[9]","UL_Level2Sigma[9]","cFlag_Level2Sigma[9]","pFlag_Level2Sigma[9]","Tru_Level2Sigma[10]","Est_Level2Sigma[10]","se_Level2Sigma[10]","LL_Level2Sigma[10]","UL_Level2Sigma[10]","cFlag_Level2Sigma[10]","pFlag_Level2Sigma[10]","Tru_Level2Sigma[11]","Est_Level2Sigma[11]","se_Level2Sigma[11]","LL_Level2Sigma[11]","UL_Level2Sigma[11]","cFlag_Level2Sigma[11]","pFlag_Level2Sigma[11]","Tru_Level2Sigma[12]","Est_Level2Sigma[12]","se_Level2Sigma[12]","LL_Level2Sigma[12]","UL_Level2Sigma[12]","cFlag_Level2Sigma[12]","pFlag_Level2Sigma[12]","Tru_Level2Sigma[13]","Est_Level2Sigma[13]","se_Level2Sigma[13]","LL_Level2Sigma[13]","UL_Level2Sigma[13]","cFlag_Level2Sigma[13]","pFlag_Level2Sigma[13]","Tru_Level2Sigma[14]","Est_Level2Sigma[14]","se_Level2Sigma[14]","LL_Level2Sigma[14]","UL_Level2Sigma[14]","cFlag_Level2Sigma[14]","pFlag_Level2Sigma[14]","Tru_sigma_innovation[1,1]","Est_sigma_innovation[1,1]","se_sigma_innovation[1,1]","LL_sigma_innovation[1,1]","UL_sigma_innovation[1,1]","cFlag_sigma_innovation[1,1]","pFlag_sigma_innovation[1,1]","Tru_sigma_innovation[2,2]","Est_sigma_innovation[2,2]","se_sigma_innovation[2,2]","LL_sigma_innovation[2,2]","UL_sigma_innovation[2,2]","cFlag_sigma_innovation[2,2]","pFlag_sigma_innovation[2,2]","Tru_sigma_innovation[1,2]","Est_sigma_innovation[1,2]","se_sigma_innovation[1,2]","LL_sigma_innovation[1,2]","UL_sigma_innovation[1,2]","cFlag_sigma_innovation[1,2]","pFlag_sigma_innovation[1,2]","Tru_sigma_innovation[2,1]","Est_sigma_innovation[2,1]","se_sigma_innovation[2,1]","LL_sigma_innovation[2,1]","UL_sigma_innovation[2,1]","cFlag_sigma_innovation[2,1]","pFlag_sigma_innovation[2,1]"
13,NA,3.2734,0.1299,3.0195,3.5274,NA,1,NA,2.819,0.1005,2.6216,3.0157,NA,1,NA,6.4081,0.1835,6.0485,6.77,NA,1,NA,4.9633,0.143,4.683,5.245,NA,1,NA,8.3494,0.2012,7.9499,8.7424,NA,1,NA,6.4585,0.1476,6.1665,6.7468,NA,1,NA,9.348,0.2053,8.9441,9.7502,NA,1,NA,7.1906,0.1502,6.8949,7.484,NA,1,NA,9.7602,0.2116,9.3433,10.1729,NA,1,NA,7.6176,0.1493,7.3247,7.9116,NA,1,0.3,0.3046,0.0386,0.2315,0.3829,1,1,0.2,0.1962,0.0397,0.1197,0.2761,1,1,-0.15,-0.1085,0.0324,-0.1738,-0.0467,1,1,-0.1,-0.1237,0.0346,-0.1917,-0.0552,1,1,NA,1.156,0.1042,0.9644,1.3716,NA,1,NA,0.8454,0.0864,0.6862,1.0254,NA,1,NA,1.7307,0.1385,1.4795,2.0219,NA,1,NA,1.3084,0.1115,1.1058,1.544,NA,1,NA,1.919,0.1507,1.6483,2.2392,NA,1,NA,1.3616,0.1138,1.1549,1.6022,NA,1,NA,1.9442,0.1515,1.6715,2.2661,NA,1,NA,1.3979,0.1156,1.1888,1.642,NA,1,NA,2.025,0.1569,1.7426,2.3557,NA,1,NA,1.3956,0.1145,1.1896,1.6365,NA,1,0.1,0.0829,0.0253,0.0452,0.1421,1,1,0.1,0.1152,0.0382,0.0558,0.1988,1,1,0.1,0.0854,0.025,0.0471,0.1437,1,1,0.1,0.126,0.0373,0.0608,0.2035,1,1,1,1.0414,0.038,0.97,1.1192,1,1,1,1.015,0.0368,0.9453,1.0897,1,1,0.3,0.3033,0.0271,0.2518,0.3577,1,1,0.3,0.3033,0.0271,0.2518,0.3577,1,1
14,NA,3.3902,0.1522,3.0928,3.689,NA,1,NA,2.557,0.0996,2.3604,2.7525,NA,1,NA,6.525,0.2044,6.1255,6.9276,NA,1,NA,4.6131,0.1344,4.3506,4.8768,NA,1,NA,8.4448,0.2155,8.0176,8.8688,NA,1,NA,6.1364,0.1628,5.8153,6.4562,NA,1,NA,9.1984,0.2161,8.7716,9.6235,NA,1,NA,6.9958,0.1666,6.6694,7.3224,NA,1,NA,9.6695,0.216,9.2481,10.0917,NA,1,NA,7.5417,0.1646,7.2192,7.8644,NA,1,0.3,0.3443,0.0429,0.2609,0.4301,1,1,0.2,0.1613,0.0369,0.0912,0.2355,1,1,-0.15,-0.1354,0.034,-0.2016,-0.0679,1,1,-0.1,-0.1391,0.0344,-0.2072,-0.0715,1,1,NA,1.3615,0.1221,1.139,1.6167,NA,1,NA,0.8422,0.0836,0.6886,1.0157,NA,1,NA,1.9406,0.1542,1.6596,2.2648,NA,1,NA,1.2296,0.104,1.0416,1.4481,NA,1,NA,2.0565,0.1605,1.7665,2.3925,NA,1,NA,1.5441,0.1233,1.3207,1.8042,NA,1,NA,2.0586,0.1607,1.7699,2.4008,NA,1,NA,1.58,0.1237,1.3588,1.8402,NA,1,NA,2.0678,0.1609,1.7768,2.4059,NA,1,NA,1.5649,0.1239,1.3431,1.8284,NA,1,0.1,0.1431,0.0507,0.0586,0.2442,1,1,0.1,0.1175,0.0384,0.0551,0.2009,1,1,0.1,0.1271,0.0367,0.062,0.2019,1,1,0.1,0.1102,0.0351,0.0537,0.1858,1,1,1,1.0771,0.0399,1.0021,1.1584,0,1,1,0.9876,0.0354,0.9208,1.0593,1,1,0.3,0.2952,0.0274,0.2422,0.35,1,1,0.3,0.2952,0.0274,0.2422,0.35,1,1
15,NA,3.4767,0.1329,3.2166,3.7392,NA,1,NA,2.6894,0.1003,2.4923,2.8876,NA,1,NA,6.6124,0.1939,6.2302,6.9933,NA,1,NA,4.8318,0.1401,4.5585,5.1074,NA,1,NA,8.6225,0.2218,8.1845,9.0542,NA,1,NA,6.2807,0.1458,5.9923,6.5665,NA,1,NA,9.6157,0.214,9.1918,10.0329,NA,1,NA,7.1976,0.1645,6.8731,7.5216,NA,1,NA,10.0687,0.2169,9.6379,10.4944,NA,1,NA,7.5502,0.1713,7.213,7.8861,NA,1,0.3,0.2586,0.0374,0.1859,0.3345,1,1,0.2,0.2437,0.0378,0.1688,0.3169,1,1,-0.15,-0.1758,0.0332,-0.2421,-0.1123,1,1,-0.1,-0.1056,0.0331,-0.1705,-0.0404,1,1,NA,1.1918,0.1035,1.0027,1.408,NA,1,NA,0.8289,0.0854,0.671,1.0056,NA,1,NA,1.8536,0.1447,1.594,2.1611,NA,1,NA,1.2726,0.1081,1.0764,1.4996,NA,1,NA,2.1339,0.1618,1.8438,2.479,NA,1,NA,1.3476,0.1131,1.1405,1.5851,NA,1,NA,2.0699,0.1589,1.7843,2.404,NA,1,NA,1.5443,0.1253,1.3181,1.8077,NA,1,NA,2.0921,0.1592,1.8054,2.4325,NA,1,NA,1.6222,0.1299,1.3892,1.8968,NA,1,0.1,0.0834,0.0246,0.046,0.1411,1,1,0.1,0.0923,0.0305,0.0479,0.1654,1,1,0.1,0.09,0.0272,0.0479,0.1517,1,1,0.1,0.1022,0.0322,0.0512,0.1734,1,1,1,1.0146,0.0365,0.9458,1.0893,1,1,1,1.0188,0.0365,0.9499,1.0934,1,1,0.3,0.3133,0.0267,0.262,0.3664,1,1,0.3,0.3133,0.0267,0.262,0.3664,1,1
16,NA,3.075,0.124,2.8327,3.3213,NA,1,NA,2.6447,0.0973,2.4553,2.8362,NA,1,NA,6.3202,0.177,5.9732,6.6673,NA,1,NA,4.7493,0.1169,4.5186,4.9797,NA,1,NA,8.1037,0.1859,7.7386,8.4701,NA,1,NA,6.2333,0.1316,5.9746,6.492,NA,1,NA,9.0118,0.1875,8.6461,9.3838,NA,1,NA,6.9347,0.1336,6.6707,7.1974,NA,1,NA,9.4591,0.1911,9.081,9.8342,NA,1,NA,7.5306,0.1406,7.2551,7.8081,NA,1,0.3,0.3195,0.0421,0.2387,0.4028,1,1,0.2,0.2042,0.0368,0.1327,0.2782,1,1,-0.15,-0.2007,0.0353,-0.2714,-0.1306,1,1,-0.1,-0.1122,0.0305,-0.1718,-0.0531,1,1,NA,1.0892,0.1013,0.9029,1.3,NA,1,NA,0.7992,0.0851,0.6408,0.9751,NA,1,NA,1.6543,0.1324,1.4148,1.9332,NA,1,NA,1.0217,0.0947,0.8493,1.2187,NA,1,NA,1.7544,0.14,1.5007,2.0505,NA,1,NA,1.1865,0.1032,0.998,1.4024,NA,1,NA,1.7776,0.1405,1.5248,2.0743,NA,1,NA,1.21,0.1064,1.0148,1.4323,NA,1,NA,1.8266,0.1446,1.5651,2.1336,NA,1,NA,1.2932,0.1093,1.0952,1.5228,NA,1,0.1,0.1049,0.0355,0.0516,0.1852,1,1,0.1,0.0993,0.0329,0.0496,0.1754,1,1,0.1,0.1107,0.0359,0.054,0.1888,1,1,0.1,0.0725,0.0191,0.0428,0.1165,1,1,1,0.9765,0.0362,0.9086,1.0501,1,1,1,1.0668,0.038,0.9948,1.1434,1,1,0.3,0.2691,0.0264,0.218,0.3215,1,1,0.3,0.2691,0.0264,0.218,0.3215,1,1
17,NA,3.507,0.1345,3.2448,3.7713,NA,1,NA,2.7506,0.097,2.5608,2.9404,NA,1,NA,6.5467,0.1985,6.1595,6.9358,NA,1,NA,4.9866,0.1429,4.7065,5.2668,NA,1,NA,8.467,0.2252,8.0223,8.9054,NA,1,NA,6.4524,0.1726,6.113,6.7876,NA,1,NA,9.22,0.2313,8.7635,9.6726,NA,1,NA,7.2509,0.182,6.8901,7.6078,NA,1,NA,9.6416,0.2203,9.2103,10.0725,NA,1,NA,7.6155,0.1845,7.2529,7.9783,NA,1,0.3,0.3314,0.0432,0.2486,0.4181,1,1,0.2,0.186,0.036,0.1168,0.258,1,1,-0.15,-0.1131,0.0359,-0.1838,-0.0422,1,1,-0.1,-0.0506,0.0324,-0.1142,0.0135,1,0,NA,1.1907,0.107,0.993,1.4144,NA,1,NA,0.8085,0.0817,0.6579,0.9783,NA,1,NA,1.8831,0.1486,1.6123,2.1965,NA,1,NA,1.3324,0.1098,1.1327,1.5658,NA,1,NA,2.1501,0.1653,1.8527,2.5014,NA,1,NA,1.6394,0.1281,1.4065,1.9095,NA,1,NA,2.2266,0.1694,1.9204,2.5853,NA,1,NA,1.7277,0.1343,1.4845,2.0094,NA,1,NA,2.1212,0.1636,1.826,2.4668,NA,1,NA,1.7631,0.1364,1.5159,2.0493,NA,1,0.1,0.131,0.0431,0.0594,0.2213,1,1,0.1,0.1022,0.0342,0.0502,0.1796,1,1,0.1,0.1454,0.0406,0.0683,0.2258,1,1,0.1,0.0992,0.0309,0.0513,0.1701,1,1,1,0.9523,0.0355,0.8852,1.0249,1,1,1,0.9633,0.0349,0.8975,1.0344,1,1,0.3,0.2808,0.0255,0.2322,0.3318,1,1,0.3,0.2808,0.0255,0.2322,0.3318,1,1
18,NA,3.2424,0.1311,2.984,3.5006,NA,1,NA,2.7083,0.1117,2.4861,2.927,NA,1,NA,6.2629,0.1767,5.9146,6.6096,NA,1,NA,4.7545,0.1582,4.445,5.0656,NA,1,NA,7.9846,0.1926,7.6078,8.3606,NA,1,NA,6.163,0.1753,5.8191,6.5081,NA,1,NA,8.8758,0.206,8.47,9.2811,NA,1,NA,6.9178,0.1856,6.5529,7.2806,NA,1,NA,9.303,0.2091,8.8929,9.7108,NA,1,NA,7.363,0.1828,7.0014,7.7214,NA,1,0.3,0.2256,0.0376,0.152,0.301,1,1,0.2,0.2488,0.0379,0.1757,0.3246,1,1,-0.15,-0.1816,0.0352,-0.2497,-0.1115,1,1,-0.1,-0.0921,0.0313,-0.1531,-0.0296,1,1,NA,1.2025,0.1019,1.0187,1.4165,NA,1,NA,0.9672,0.0933,0.7949,1.1618,NA,1,NA,1.6752,0.1314,1.4379,1.9522,NA,1,NA,1.4695,0.1201,1.2526,1.7228,NA,1,NA,1.847,0.1418,1.5921,2.1473,NA,1,NA,1.6549,0.1316,1.4181,1.9328,NA,1,NA,1.992,0.1518,1.7201,2.3112,NA,1,NA,1.7656,0.1389,1.5179,2.0591,NA,1,NA,2.0166,0.1531,1.7423,2.341,NA,1,NA,1.7301,0.1363,1.4847,2.0166,NA,1,0.1,0.0954,0.0313,0.0487,0.1677,1,1,0.1,0.1017,0.0317,0.0514,0.1713,1,1,0.1,0.1211,0.0372,0.0578,0.1986,1,1,0.1,0.0931,0.0281,0.0486,0.1562,1,1,1,0.9052,0.0324,0.8441,0.9708,0,1,1,1.007,0.0363,0.9382,1.0803,1,1,0.3,0.2782,0.0246,0.2313,0.3275,1,1,0.3,0.2782,0.0246,0.2313,0.3275,1,1
19,NA,3.3948,0.1217,3.1547,3.6343,NA,1,NA,2.4669,0.0948,2.2813,2.6535,NA,1,NA,6.5683,0.1615,6.2522,6.8853,NA,1,NA,4.5766,0.1358,4.3107,4.8438,NA,1,NA,8.435,0.1922,8.056,8.8126,NA,1,NA,6.1097,0.1501,5.8149,6.4043,NA,1,NA,9.2444,0.1903,8.8719,9.6188,NA,1,NA,7.0068,0.1559,6.6981,7.3137,NA,1,NA,9.7621,0.2044,9.3572,10.1605,NA,1,NA,7.2831,0.1501,6.9877,7.5747,NA,1,0.3,0.3186,0.0412,0.239,0.4008,1,1,0.2,0.2221,0.0379,0.1494,0.2986,1,1,-0.15,-0.1567,0.0325,-0.2208,-0.0929,1,1,-0.1,-0.0868,0.034,-0.1525,-0.0192,1,1,NA,1.0592,0.1003,0.8751,1.2669,NA,1,NA,0.7938,0.0822,0.6409,0.9641,NA,1,NA,1.4923,0.1249,1.2661,1.7557,NA,1,NA,1.2496,0.1059,1.0588,1.4712,NA,1,NA,1.8223,0.1457,1.5587,2.1336,NA,1,NA,1.4013,0.1158,1.1914,1.6446,NA,1,NA,1.793,0.1427,1.5349,2.0935,NA,1,NA,1.4654,0.1188,1.2502,1.7158,NA,1,NA,1.9574,0.155,1.6791,2.286,NA,1,NA,1.3942,0.1142,1.1871,1.6339,NA,1,0.1,0.1294,0.0403,0.0594,0.2113,1,1,0.1,0.1145,0.0378,0.054,0.1972,1,1,0.1,0.0893,0.0269,0.0476,0.1507,1,1,0.1,0.0982,0.0304,0.0511,0.1677,1,1,1,1.0225,0.0374,0.9524,1.0988,1,1,1,0.9726,0.0347,0.9076,1.0429,1,1,0.3,0.3283,0.0264,0.2778,0.3812,1,1,0.3,0.3283,0.0264,0.2778,0.3812,1,1
20,NA,3.6686,0.1472,3.3801,3.958,NA,1,NA,2.4412,0.0976,2.2486,2.6338,NA,1,NA,7.0468,0.1925,6.6722,7.4241,NA,1,NA,4.5813,0.1314,4.3241,4.8397,NA,1,NA,8.8204,0.2031,8.4186,9.2184,NA,1,NA,6.111,0.147,5.8219,6.4013,NA,1,NA,9.7738,0.212,9.3574,10.1937,NA,1,NA,6.852,0.1609,6.5382,7.1684,NA,1,NA,10.1556,0.2096,9.7416,10.5655,NA,1,NA,7.3574,0.1683,7.0269,7.687,NA,1,0.3,0.2747,0.039,0.2003,0.3533,1,1,0.2,0.2088,0.0379,0.1369,0.2846,1,1,-0.15,-0.1925,0.0333,-0.2569,-0.1275,1,1,-0.1,-0.143,0.0319,-0.2067,-0.0814,1,1,NA,1.354,0.1134,1.1466,1.5927,NA,1,NA,0.8163,0.0838,0.6614,0.9901,NA,1,NA,1.8377,0.1433,1.5796,2.1397,NA,1,NA,1.1954,0.1029,1.009,1.4127,NA,1,NA,1.9474,0.1496,1.6762,2.2624,NA,1,NA,1.3748,0.1129,1.1702,1.6157,NA,1,NA,2.0388,0.1558,1.7566,2.3687,NA,1,NA,1.5145,0.1208,1.2965,1.7695,NA,1,NA,2.021,0.1547,1.7419,2.3473,NA,1,NA,1.5881,0.1265,1.3577,1.8546,NA,1,0.1,0.1103,0.0362,0.0531,0.1896,1,1,0.1,0.1067,0.0348,0.0519,0.1841,1,1,0.1,0.0858,0.0252,0.0469,0.1435,1,1,0.1,0.1015,0.0313,0.052,0.1704,1,1,1,0.9531,0.0347,0.8883,1.024,1,1,1,0.9934,0.0354,0.9269,1.0653,1,1,0.3,0.2792,0.0251,0.231,0.3286,1,1,0.3,0.2792,0.0251,0.231,0.3286,1,1
21,NA,3.3689,0.1317,3.1103,3.6275,NA,1,NA,2.6083,0.093,2.4249,2.7889,NA,1,NA,6.6104,0.1907,6.2334,6.9843,NA,1,NA,4.8693,0.1242,4.6262,5.1124,NA,1,NA,8.3521,0.1989,7.9571,8.7413,NA,1,NA,6.3537,0.1428,6.0693,6.6333,NA,1,NA,9.3193,0.1999,8.9293,9.7113,NA,1,NA,7.2751,0.1508,6.9777,7.5699,NA,1,NA,9.7445,0.2066,9.339,10.1503,NA,1,NA,7.7107,0.1529,7.4118,8.0156,NA,1,0.3,0.3065,0.0405,0.2263,0.3848,1,1,0.2,0.2933,0.0404,0.2164,0.3736,0,1,-0.15,-0.1261,0.0327,-0.1896,-0.0611,1,1,-0.1,-0.0255,0.0329,-0.0894,0.0395,0,0,NA,1.1693,0.1064,0.9729,1.3914,NA,1,NA,0.7242,0.0906,0.5527,0.9092,NA,1,NA,1.8066,0.1436,1.5469,2.1108,NA,1,NA,1.0924,0.104,0.8997,1.3057,NA,1,NA,1.9064,0.1498,1.6357,2.2255,NA,1,NA,1.3046,0.1133,1.0977,1.5435,NA,1,NA,1.9011,0.1497,1.6297,2.2172,NA,1,NA,1.3897,0.1189,1.1737,1.6388,NA,1,NA,1.9758,0.154,1.696,2.3003,NA,1,NA,1.4126,0.118,1.1985,1.6616,NA,1,0.1,0.0978,0.0316,0.0498,0.1703,1,1,0.1,0.1323,0.0408,0.0604,0.2142,1,1,0.1,0.0822,0.0248,0.0453,0.1401,1,1,0.1,0.0862,0.0255,0.0467,0.1451,1,1,1,1.0119,0.0371,0.9415,1.0878,1,1,1,0.9858,0.036,0.9175,1.059,1,1,0.3,0.2904,0.0262,0.24,0.3425,1,1,0.3,0.2904,0.0262,0.24,0.3425,1,1
22,NA,3.1713,0.1373,2.8989,3.4405,NA,1,NA,2.7424,0.104,2.5359,2.9452,NA,1,NA,6.2436,0.2059,5.8369,6.6492,NA,1,NA,4.932,0.1451,4.647,5.2153,NA,1,NA,8.0768,0.215,7.6547,8.5001,NA,1,NA,6.4245,0.1515,6.1249,6.7218,NA,1,NA,8.9542,0.2067,8.5478,9.3585,NA,1,NA,7.1157,0.1588,6.8042,7.4292,NA,1,NA,9.414,0.2111,9.0011,9.8276,NA,1,NA,7.722,0.1545,7.4213,8.0257,NA,1,0.3,0.2899,0.0429,0.2083,0.3766,1,1,0.2,0.207,0.0372,0.1361,0.282,1,1,-0.15,-0.1324,0.0343,-0.1999,-0.0658,1,1,-0.1,-0.0504,0.033,-0.1158,0.0137,1,0,NA,1.2323,0.1084,1.0337,1.4607,NA,1,NA,0.888,0.0862,0.7297,1.0678,NA,1,NA,1.962,0.1525,1.6872,2.2822,NA,1,NA,1.3566,0.112,1.155,1.5933,NA,1,NA,2.0704,0.1596,1.7813,2.4073,NA,1,NA,1.4107,0.1151,1.2022,1.6557,NA,1,NA,1.9728,0.1531,1.6954,2.2964,NA,1,NA,1.5,0.1215,1.2805,1.7569,NA,1,NA,2.0227,0.1569,1.7408,2.3555,NA,1,NA,1.4486,0.1177,1.2351,1.6971,NA,1,0.1,0.1238,0.0439,0.0554,0.2183,1,1,0.1,0.1085,0.0366,0.0516,0.1896,1,1,0.1,0.1215,0.0379,0.0576,0.2019,1,1,0.1,0.0907,0.0276,0.0484,0.1538,1,1,1,1.0014,0.037,0.9312,1.0764,1,1,1,0.9915,0.0354,0.9241,1.0631,1,1,0.3,0.2968,0.0262,0.2463,0.3492,1,1,0.3,0.2968,0.0262,0.2463,0.3492,1,1
23,NA,3.4473,0.1304,3.1909,3.7026,NA,1,NA,2.6401,0.1048,2.4347,2.8472,NA,1,NA,6.6576,0.1744,6.3146,6.9988,NA,1,NA,4.6848,0.1304,4.4286,4.9402,NA,1,NA,8.3391,0.1844,7.9773,8.702,NA,1,NA,6.2343,0.144,5.9504,6.5165,NA,1,NA,9.3346,0.189,8.9647,9.7048,NA,1,NA,7.0867,0.1462,6.7986,7.374,NA,1,NA,9.7104,0.1947,9.329,10.0908,NA,1,NA,7.4297,0.1394,7.1545,7.7051,NA,1,0.3,0.3038,0.0394,0.2267,0.3831,1,1,0.2,0.1516,0.0355,0.0816,0.2205,1,1,-0.15,-0.1538,0.0331,-0.2191,-0.0889,1,1,-0.1,-0.1089,0.0328,-0.1733,-0.044,1,1,NA,1.1594,0.1037,0.971,1.3756,NA,1,NA,0.9114,0.085,0.7545,1.0889,NA,1,NA,1.629,0.1295,1.3944,1.9029,NA,1,NA,1.2002,0.1005,1.0181,1.4133,NA,1,NA,1.7519,0.1373,1.504,2.0428,NA,1,NA,1.3564,0.1103,1.1553,1.5885,NA,1,NA,1.7971,0.1414,1.5412,2.0984,NA,1,NA,1.3717,0.1114,1.1705,1.6047,NA,1,NA,1.8563,0.144,1.5988,2.1638,NA,1,NA,1.2921,0.1063,1.1018,1.5185,NA,1,0.1,0.0878,0.028,0.0465,0.1534,1,1,0.1,0.0867,0.0267,0.0462,0.1487,1,1,0.1,0.0831,0.025,0.0447,0.1411,1,1,0.1,0.1213,0.0348,0.0595,0.1933,1,1,1,0.9531,0.035,0.8876,1.0241,1,1,1,0.9731,0.0339,0.9089,1.0417,1,1,0.3,0.271,0.0247,0.2233,0.3201,1,1,0.3,0.271,0.0247,0.2233,0.3201,1,1
24,NA,3.0721,0.1245,2.8292,3.3198,NA,1,NA,2.4696,0.0972,2.2792,2.6614,NA,1,NA,6.1426,0.1759,5.7975,6.4867,NA,1,NA,4.6642,0.1196,4.4285,4.8982,NA,1,NA,8.0769,0.1938,7.6883,8.453,NA,1,NA,6.1496,0.1379,5.878,6.4192,NA,1,NA,8.8751,0.2025,8.476,9.2722,NA,1,NA,7.0807,0.1507,6.783,7.3758,NA,1,NA,9.22,0.205,8.8155,9.6218,NA,1,NA,7.6817,0.1612,7.3659,8.0001,NA,1,0.3,0.2997,0.0463,0.2114,0.3924,1,1,0.2,0.2187,0.0366,0.1479,0.2915,1,1,-0.15,-0.1735,0.0352,-0.2428,-0.1056,1,1,-0.1,-0.1309,0.0343,-0.197,-0.0626,1,1,NA,1.0866,0.1022,0.8984,1.2986,NA,1,NA,0.7964,0.0842,0.6395,0.9703,NA,1,NA,1.6591,0.1351,1.4149,1.9409,NA,1,NA,1.0649,0.0971,0.8858,1.2665,NA,1,NA,1.8383,0.1488,1.5674,2.1518,NA,1,NA,1.266,0.1079,1.0698,1.4933,NA,1,NA,1.9278,0.1525,1.6549,2.2491,NA,1,NA,1.3868,0.1138,1.1796,1.6257,NA,1,NA,1.9616,0.1536,1.6839,2.2846,NA,1,NA,1.5081,0.1223,1.2871,1.7658,NA,1,0.1,0.1584,0.0523,0.0643,0.258,1,1,0.1,0.1027,0.0328,0.0509,0.1751,1,1,0.1,0.0956,0.0302,0.0486,0.1626,1,1,0.1,0.1393,0.0366,0.0707,0.2119,1,1,1,0.9592,0.0361,0.8914,1.0327,1,1,1,1.0494,0.0371,0.9797,1.1253,1,1,0.3,0.3273,0.0266,0.2769,0.3811,1,1,0.3,0.3273,0.0266,0.2769,0.3811,1,1
