"r","Tru_Level2Mean[1]","Est_Level2Mean[1]","se_Level2Mean[1]","LL_Level2Mean[1]","UL_Level2Mean[1]","cFlag_Level2Mean[1]","pFlag_Level2Mean[1]","Tru_Level2Mean[2]","Est_Level2Mean[2]","se_Level2Mean[2]","LL_Level2Mean[2]","UL_Level2Mean[2]","cFlag_Level2Mean[2]","pFlag_Level2Mean[2]","Tru_Level2Mean[3]","Est_Level2Mean[3]","se_Level2Mean[3]","LL_Level2Mean[3]","UL_Level2Mean[3]","cFlag_Level2Mean[3]","pFlag_Level2Mean[3]","Tru_Level2Mean[4]","Est_Level2Mean[4]","se_Level2Mean[4]","LL_Level2Mean[4]","UL_Level2Mean[4]","cFlag_Level2Mean[4]","pFlag_Level2Mean[4]","Tru_Level2Mean[5]","Est_Level2Mean[5]","se_Level2Mean[5]","LL_Level2Mean[5]","UL_Level2Mean[5]","cFlag_Level2Mean[5]","pFlag_Level2Mean[5]","Tru_Level2Mean[6]","Est_Level2Mean[6]","se_Level2Mean[6]","LL_Level2Mean[6]","UL_Level2Mean[6]","cFlag_Level2Mean[6]","pFlag_Level2Mean[6]","Tru_Level2Mean[7]","Est_Level2Mean[7]","se_Level2Mean[7]","LL_Level2Mean[7]","UL_Level2Mean[7]","cFlag_Level2Mean[7]","pFlag_Level2Mean[7]","Tru_Level2Mean[8]","Est_Level2Mean[8]","se_Level2Mean[8]","LL_Level2Mean[8]","UL_Level2Mean[8]","cFlag_Level2Mean[8]","pFlag_Level2Mean[8]","Tru_Level2Mean[9]","Est_Level2Mean[9]","se_Level2Mean[9]","LL_Level2Mean[9]","UL_Level2Mean[9]","cFlag_Level2Mean[9]","pFlag_Level2Mean[9]","Tru_Level2Mean[10]","Est_Level2Mean[10]","se_Level2Mean[10]","LL_Level2Mean[10]","UL_Level2Mean[10]","cFlag_Level2Mean[10]","pFlag_Level2Mean[10]","Tru_Level2Mean[11]","Est_Level2Mean[11]","se_Level2Mean[11]","LL_Level2Mean[11]","UL_Level2Mean[11]","cFlag_Level2Mean[11]","pFlag_Level2Mean[11]","Tru_Level2Mean[12]","Est_Level2Mean[12]","se_Level2Mean[12]","LL_Level2Mean[12]","UL_Level2Mean[12]","cFlag_Level2Mean[12]","pFlag_Level2Mean[12]","Tru_Level2Mean[13]","Est_Level2Mean[13]","se_Level2Mean[13]","LL_Level2Mean[13]","UL_Level2Mean[13]","cFlag_Level2Mean[13]","pFlag_Level2Mean[13]","Tru_Level2Mean[14]","Est_Level2Mean[14]","se_Level2Mean[14]","LL_Level2Mean[14]","UL_Level2Mean[14]","cFlag_Level2Mean[14]","pFlag_Level2Mean[14]","Tru_Level2Sigma[1]","Est_Level2Sigma[1]","se_Level2Sigma[1]","LL_Level2Sigma[1]","UL_Level2Sigma[1]","cFlag_Level2Sigma[1]","pFlag_Level2Sigma[1]","Tru_Level2Sigma[2]","Est_Level2Sigma[2]","se_Level2Sigma[2]","LL_Level2Sigma[2]","UL_Level2Sigma[2]","cFlag_Level2Sigma[2]","pFlag_Level2Sigma[2]","Tru_Level2Sigma[3]","Est_Level2Sigma[3]","se_Level2Sigma[3]","LL_Level2Sigma[3]","UL_Level2Sigma[3]","cFlag_Level2Sigma[3]","pFlag_Level2Sigma[3]","Tru_Level2Sigma[4]","Est_Level2Sigma[4]","se_Level2Sigma[4]","LL_Level2Sigma[4]","UL_Level2Sigma[4]","cFlag_Level2Sigma[4]","pFlag_Level2Sigma[4]","Tru_Level2Sigma[5]","Est_Level2Sigma[5]","se_Level2Sigma[5]","LL_Level2Sigma[5]","UL_Level2Sigma[5]","cFlag_Level2Sigma[5]","pFlag_Level2Sigma[5]","Tru_Level2Sigma[6]","Est_Level2Sigma[6]","se_Level2Sigma[6]","LL_Level2Sigma[6]","UL_Level2Sigma[6]","cFlag_Level2Sigma[6]","pFlag_Level2Sigma[6]","Tru_Level2Sigma[7]","Est_Level2Sigma[7]","se_Level2Sigma[7]","LL_Level2Sigma[7]","UL_Level2Sigma[7]","cFlag_Level2Sigma[7]","pFlag_Level2Sigma[7]","Tru_Level2Sigma[8]","Est_Level2Sigma[8]","se_Level2Sigma[8]","LL_Level2Sigma[8]","UL_Level2Sigma[8]","cFlag_Level2Sigma[8]","pFlag_Level2Sigma[8]","Tru_Level2Sigma[9]","Est_Level2Sigma[9]","se_Level2Sigma[9]","LL_Level2Sigma[9]","UL_Level2Sigma[9]","cFlag_Level2Sigma[9]","pFlag_Level2Sigma[9]","Tru_Level2Sigma[10]","Est_Level2Sigma[10]","se_Level2Sigma[10]","LL_Level2Sigma[10]","UL_Level2Sigma[10]","cFlag_Level2Sigma[10]","pFlag_Level2Sigma[10]","Tru_Level2Sigma[11]","Est_Level2Sigma[11]","se_Level2Sigma[11]","LL_Level2Sigma[11]","UL_Level2Sigma[11]","cFlag_Level2Sigma[11]","pFlag_Level2Sigma[11]","Tru_Level2Sigma[12]","Est_Level2Sigma[12]","se_Level2Sigma[12]","LL_Level2Sigma[12]","UL_Level2Sigma[12]","cFlag_Level2Sigma[12]","pFlag_Level2Sigma[12]","Tru_Level2Sigma[13]","Est_Level2Sigma[13]","se_Level2Sigma[13]","LL_Level2Sigma[13]","UL_Level2Sigma[13]","cFlag_Level2Sigma[13]","pFlag_Level2Sigma[13]","Tru_Level2Sigma[14]","Est_Level2Sigma[14]","se_Level2Sigma[14]","LL_Level2Sigma[14]","UL_Level2Sigma[14]","cFlag_Level2Sigma[14]","pFlag_Level2Sigma[14]","Tru_sigma_innovation[1,1]","Est_sigma_innovation[1,1]","se_sigma_innovation[1,1]","LL_sigma_innovation[1,1]","UL_sigma_innovation[1,1]","cFlag_sigma_innovation[1,1]","pFlag_sigma_innovation[1,1]","Tru_sigma_innovation[2,2]","Est_sigma_innovation[2,2]","se_sigma_innovation[2,2]","LL_sigma_innovation[2,2]","UL_sigma_innovation[2,2]","cFlag_sigma_innovation[2,2]","pFlag_sigma_innovation[2,2]","Tru_sigma_innovation[1,2]","Est_sigma_innovation[1,2]","se_sigma_innovation[1,2]","LL_sigma_innovation[1,2]","UL_sigma_innovation[1,2]","cFlag_sigma_innovation[1,2]","pFlag_sigma_innovation[1,2]","Tru_sigma_innovation[2,1]","Est_sigma_innovation[2,1]","se_sigma_innovation[2,1]","LL_sigma_innovation[2,1]","UL_sigma_innovation[2,1]","cFlag_sigma_innovation[2,1]","pFlag_sigma_innovation[2,1]"
66,3.38008587561722,3.4039,0.059,3.2878,3.5197,1,1,2.6490919557642,2.6612,0.043,2.5776,2.7455,1,1,6.5592497625802,6.6093,0.0856,6.4425,6.7774,1,1,4.79549474076678,4.7899,0.0596,4.6734,4.9075,1,1,8.41991048086296,8.4999,0.0915,8.3206,8.6779,1,1,6.27213639876793,6.265,0.0667,6.1335,6.3954,1,1,9.29394031721092,9.3024,0.0952,9.115,9.4881,1,1,7.10490577112262,7.085,0.0701,6.9483,7.2223,1,1,9.68083248283218,9.7448,0.0913,9.5653,9.9229,1,1,7.54002818053297,7.4778,0.0688,7.3439,7.6141,1,1,0.3,0.3034,0.0181,0.2674,0.3389,1,1,0.2,0.2016,0.0167,0.1693,0.2342,1,1,-0.15,-0.1716,0.0154,-0.2016,-0.1412,1,1,-0.1,-0.105,0.0145,-0.1331,-0.0763,1,1,1.16975723241009,1.1834,0.0472,1.0937,1.2788,1,1,0.818364051334181,0.8072,0.0373,0.7363,0.8818,1,1,1.77224917802126,1.8217,0.0635,1.7015,1.9508,1,1,1.22554713982381,1.2247,0.0465,1.1363,1.3188,1,1,1.92749400743346,1.9641,0.0678,1.8349,2.1023,1,1,1.39038469211727,1.3864,0.0501,1.2921,1.4885,1,1,1.96107469695758,2.0427,0.0699,1.9098,2.1844,1,1,1.44296594681151,1.4825,0.053,1.3819,1.5905,1,1,1.97661392972742,1.9651,0.0679,1.8356,2.1019,1,1,1.46479650840188,1.446,0.0522,1.3459,1.5509,1,1,0.1,0.1067,0.0249,0.0609,0.1555,1,1,0.1,0.0955,0.0232,0.0544,0.1422,1,1,0.1,0.0961,0.02,0.0592,0.1359,1,1,0.1,0.1006,0.0202,0.0623,0.14,1,1,1,0.9961,0.0162,0.9647,1.0281,1,1,1,0.9886,0.0158,0.9583,1.0202,1,1,0.3,0.3051,0.0116,0.2824,0.328,1,1,0.3,0.3051,0.0116,0.2824,0.328,1,1
67,3.38008587561722,3.4435,0.0583,3.3295,3.5572,1,1,2.6490919557642,2.6335,0.044,2.5478,2.7201,1,1,6.5592497625802,6.6933,0.0803,6.5348,6.8509,1,1,4.79549474076678,4.8435,0.0606,4.7243,4.9623,1,1,8.41991048086296,8.5798,0.0836,8.4159,8.7446,1,1,6.27213639876793,6.267,0.0669,6.1364,6.3982,1,1,9.29394031721092,9.4126,0.0828,9.2518,9.5757,1,1,7.10490577112262,7.0734,0.0695,6.9358,7.209,1,1,9.68083248283218,9.8427,0.0836,9.679,10.0059,1,1,7.54002818053297,7.5223,0.0691,7.3869,7.6566,1,1,0.3,0.3035,0.0175,0.2705,0.338,1,1,0.2,0.2165,0.0167,0.1841,0.2495,1,1,-0.15,-0.1623,0.0153,-0.1921,-0.1321,1,1,-0.1,-0.0832,0.0144,-0.1109,-0.0551,1,1,1.16975723241009,1.1698,0.0469,1.0811,1.2655,1,1,0.818364051334181,0.8186,0.0378,0.7461,0.8947,1,1,1.77224917802126,1.7007,0.0603,1.5868,1.8233,1,1,1.22554713982381,1.2415,0.047,1.152,1.3358,1,1,1.92749400743346,1.7749,0.0623,1.6566,1.9012,0,1,1.39038469211727,1.3858,0.0507,1.2902,1.4881,1,1,1.96107469695758,1.7608,0.0622,1.6435,1.8878,0,1,1.44296594681151,1.4675,0.0529,1.3664,1.5738,1,1,1.97661392972742,1.7745,0.0627,1.6554,1.9013,0,1,1.46479650840188,1.4534,0.0523,1.3544,1.5584,1,1,0.1,0.1014,0.0248,0.0549,0.1492,1,1,0.1,0.0911,0.0227,0.0515,0.1383,1,1,0.1,0.1092,0.0216,0.0662,0.15,1,1,0.1,0.0831,0.0185,0.0498,0.121,1,1,1,0.9982,0.0162,0.9672,1.0308,1,1,1,1.0062,0.0164,0.9747,1.0386,1,1,0.3,0.3053,0.0118,0.2826,0.3285,1,1,0.3,0.3053,0.0118,0.2826,0.3285,1,1
68,3.38008587561722,3.2922,0.058,3.1788,3.4064,1,1,2.6490919557642,2.6404,0.0404,2.5622,2.7206,1,1,6.5592497625802,6.4446,0.0816,6.2842,6.6037,1,1,4.79549474076678,4.8379,0.0558,4.7288,4.9468,1,1,8.41991048086296,8.3226,0.0895,8.1473,8.498,1,1,6.27213639876793,6.2903,0.0626,6.1686,6.4131,1,1,9.29394031721092,9.1815,0.0949,8.9941,9.367,1,1,7.10490577112262,7.0688,0.065,6.9424,7.1966,1,1,9.68083248283218,9.5537,0.0934,9.3685,9.736,1,1,7.54002818053297,7.5109,0.0662,7.3813,7.6413,1,1,0.3,0.3138,0.0184,0.2781,0.3509,1,1,0.2,0.2014,0.0174,0.1679,0.2353,1,1,-0.15,-0.1349,0.0149,-0.1642,-0.1058,1,1,-0.1,-0.1093,0.015,-0.1387,-0.0806,1,1,1.16975723241009,1.1558,0.0468,1.0656,1.2509,1,1,0.818364051334181,0.7295,0.0364,0.6587,0.8017,0,1,1.77224917802126,1.7284,0.0614,1.6113,1.8527,1,1,1.22554713982381,1.1269,0.0442,1.0427,1.2159,0,1,1.92749400743346,1.9086,0.0666,1.783,2.0428,1,1,1.39038469211727,1.2834,0.0481,1.1922,1.3803,0,1,1.96107469695758,2.0242,0.0693,1.8934,2.165,1,1,1.44296594681151,1.3543,0.0504,1.2589,1.4565,1,1,1.97661392972742,2.0086,0.0693,1.878,2.1493,1,1,1.46479650840188,1.3837,0.0503,1.288,1.4851,1,1,0.1,0.0749,0.0188,0.0442,0.1171,1,1,0.1,0.1091,0.0232,0.0653,0.1557,1,1,0.1,0.1052,0.0205,0.065,0.1447,1,1,0.1,0.097,0.0219,0.0545,0.1386,1,1,1,1.0212,0.017,0.9884,1.055,1,1,1,1.0018,0.0163,0.9706,1.0344,1,1,0.3,0.3077,0.0117,0.2847,0.331,1,1,0.3,0.3077,0.0117,0.2847,0.331,1,1
69,3.38008587561722,3.3591,0.0574,3.2469,3.4712,1,1,2.6490919557642,2.6543,0.0443,2.5676,2.7409,1,1,6.5592497625802,6.3912,0.0805,6.2335,6.5482,0,1,4.79549474076678,4.7965,0.0601,4.6784,4.9146,1,1,8.41991048086296,8.2795,0.0888,8.1048,8.4534,1,1,6.27213639876793,6.2201,0.0645,6.0932,6.3468,1,1,9.29394031721092,9.1284,0.0902,8.952,9.3067,1,1,7.10490577112262,7.0982,0.0685,6.9641,7.2324,1,1,9.68083248283218,9.5686,0.0929,9.3852,9.7506,1,1,7.54002818053297,7.4884,0.0692,7.352,7.624,1,1,0.3,0.3249,0.0176,0.2905,0.3589,1,1,0.2,0.186,0.0169,0.1527,0.2197,1,1,-0.15,-0.1186,0.0152,-0.1481,-0.0894,0,1,-0.1,-0.1147,0.0145,-0.1428,-0.0861,1,1,1.16975723241009,1.1414,0.0461,1.0544,1.2339,1,1,0.818364051334181,0.8447,0.0375,0.7732,0.9193,1,1,1.77224917802126,1.7099,0.0608,1.5948,1.8336,1,1,1.22554713982381,1.2374,0.0461,1.1505,1.3303,1,1,1.92749400743346,1.8959,0.0659,1.7709,2.0297,1,1,1.39038469211727,1.3496,0.0493,1.2567,1.45,1,1,1.96107469695758,1.9152,0.0666,1.7888,2.0491,1,1,1.44296594681151,1.4433,0.0518,1.3449,1.5489,1,1,1.97661392972742,2.0036,0.0694,1.8721,2.145,1,1,1.46479650840188,1.4538,0.0521,1.3556,1.56,1,1,0.1,0.07,0.0158,0.0434,0.1051,1,1,0.1,0.0922,0.0215,0.0535,0.1356,1,1,0.1,0.1065,0.0193,0.0706,0.1449,1,1,0.1,0.0817,0.019,0.0471,0.1209,1,1,1,1.0154,0.0166,0.9832,1.0483,1,1,1,0.9971,0.016,0.9662,1.0289,1,1,0.3,0.3286,0.0118,0.3059,0.3521,0,1,0.3,0.3286,0.0118,0.3059,0.3521,0,1
70,3.38008587561722,3.3819,0.0564,3.2716,3.4924,1,1,2.6490919557642,2.673,0.0432,2.5892,2.7584,1,1,6.5592497625802,6.53,0.0791,6.3741,6.6842,1,1,4.79549474076678,4.8093,0.0576,4.6967,4.923,1,1,8.41991048086296,8.3539,0.085,8.1872,8.5198,1,1,6.27213639876793,6.2818,0.0666,6.1496,6.4121,1,1,9.29394031721092,9.2619,0.0855,9.0931,9.4292,1,1,7.10490577112262,7.1675,0.0661,7.0377,7.297,1,1,9.68083248283218,9.6363,0.0835,9.4721,9.8002,1,1,7.54002818053297,7.6486,0.0716,7.5084,7.7898,1,1,0.3,0.3312,0.0187,0.2953,0.3688,1,1,0.2,0.2132,0.0165,0.1822,0.2461,1,1,-0.15,-0.1408,0.0149,-0.1701,-0.1118,1,1,-0.1,-0.0901,0.0143,-0.118,-0.0613,1,1,1.16975723241009,1.1001,0.0466,1.0108,1.1944,1,1,0.818364051334181,0.8003,0.0378,0.7275,0.8765,1,1,1.77224917802126,1.6464,0.0595,1.5325,1.7662,0,1,1.22554713982381,1.1639,0.0449,1.0784,1.254,1,1,1.92749400743346,1.7956,0.0637,1.6766,1.9251,0,1,1.39038469211727,1.3887,0.051,1.2919,1.4925,1,1,1.96107469695758,1.8168,0.0647,1.6937,1.9476,0,1,1.44296594681151,1.384,0.0505,1.2887,1.4855,1,1,1.97661392972742,1.7565,0.0627,1.6379,1.8836,0,1,1.46479650840188,1.5168,0.0543,1.4141,1.6271,1,1,0.1,0.1107,0.0261,0.0595,0.161,1,1,0.1,0.0795,0.0193,0.0466,0.1204,1,1,0.1,0.0913,0.0202,0.0551,0.1325,1,1,0.1,0.0807,0.0184,0.0482,0.1179,1,1,1,1.0307,0.0171,0.9979,1.0648,1,1,1,1.0265,0.0163,0.9953,1.0593,1,1,0.3,0.3048,0.012,0.2814,0.3284,1,1,0.3,0.3048,0.012,0.2814,0.3284,1,1
71,3.38008587561722,3.3558,0.0593,3.2396,3.4723,1,1,2.6490919557642,2.719,0.0424,2.636,2.8023,1,1,6.5592497625802,6.4926,0.0849,6.3257,6.6595,1,1,4.79549474076678,4.9015,0.0589,4.7851,5.0171,1,1,8.41991048086296,8.4345,0.0956,8.2479,8.622,1,1,6.27213639876793,6.3731,0.0653,6.2457,6.5017,1,1,9.29394031721092,9.2539,0.0973,9.0626,9.4436,1,1,7.10490577112262,7.2339,0.0668,7.1024,7.3648,1,1,9.68083248283218,9.6567,0.098,9.4649,9.8482,1,1,7.54002818053297,7.6859,0.0688,7.5509,7.8209,0,1,0.3,0.3311,0.0188,0.2945,0.3687,1,1,0.2,0.2342,0.0178,0.1996,0.2698,1,1,-0.15,-0.14,0.0152,-0.1695,-0.11,1,1,-0.1,-0.1003,0.0144,-0.1285,-0.0723,1,1,1.16975723241009,1.174,0.048,1.0826,1.2701,1,1,0.818364051334181,0.7663,0.04,0.689,0.8461,1,1,1.77224917802126,1.7882,0.0636,1.6672,1.9167,1,1,1.22554713982381,1.1875,0.0473,1.0977,1.2833,1,1,1.92749400743346,2.0543,0.0711,1.9191,2.1988,1,1,1.39038469211727,1.3498,0.0513,1.253,1.4543,1,1,1.96107469695758,2.0711,0.0712,1.9369,2.2159,1,1,1.44296594681151,1.3914,0.0524,1.2919,1.4985,1,1,1.97661392972742,2.1017,0.0725,1.9651,2.2498,1,1,1.46479650840188,1.4329,0.0531,1.3316,1.5399,1,1,0.1,0.1113,0.0259,0.0618,0.1611,1,1,0.1,0.1676,0.0203,0.1253,0.2051,0,1,0.1,0.1038,0.0215,0.0617,0.1456,1,1,0.1,0.0818,0.0185,0.049,0.1203,1,1,1,1.0371,0.0171,1.004,1.0713,0,1,1,1.0182,0.0167,0.9861,1.0515,1,1,0.3,0.313,0.0123,0.2891,0.3373,1,1,0.3,0.313,0.0123,0.2891,0.3373,1,1
72,3.38008587561722,3.4081,0.0555,3.299,3.5171,1,1,2.6490919557642,2.6222,0.0458,2.5327,2.7123,1,1,6.5592497625802,6.5818,0.0821,6.4203,6.7425,1,1,4.79549474076678,4.728,0.0617,4.6073,4.849,1,1,8.41991048086296,8.4234,0.0898,8.2484,8.5987,1,1,6.27213639876793,6.1862,0.0686,6.0523,6.322,1,1,9.29394031721092,9.2406,0.0904,9.0633,9.4193,1,1,7.10490577112262,7.0111,0.0714,6.8703,7.151,1,1,9.68083248283218,9.6249,0.0888,9.4511,9.7996,1,1,7.54002818053297,7.4363,0.0709,7.2968,7.5747,1,1,0.3,0.3033,0.0192,0.2659,0.3413,1,1,0.2,0.2151,0.0174,0.1815,0.25,1,1,-0.15,-0.1701,0.0153,-0.2001,-0.1402,1,1,-0.1,-0.0842,0.0145,-0.113,-0.056,1,1,1.16975723241009,1.0998,0.0459,1.0124,1.1915,1,1,0.818364051334181,0.8794,0.0386,0.8057,0.9568,1,1,1.77224917802126,1.7394,0.0616,1.6232,1.8651,1,1,1.22554713982381,1.2761,0.0478,1.1854,1.3725,1,1,1.92749400743346,1.9231,0.0669,1.795,2.0587,1,1,1.39038469211727,1.4388,0.0523,1.3396,1.5442,1,1,1.96107469695758,1.9433,0.0675,1.8159,2.0786,1,1,1.44296594681151,1.498,0.0538,1.3963,1.6069,1,1,1.97661392972742,1.8997,0.066,1.7747,2.0342,1,1,1.46479650840188,1.4923,0.0532,1.3916,1.6011,1,1,0.1,0.105,0.0247,0.0584,0.1549,1,1,0.1,0.1108,0.0234,0.0655,0.1555,1,1,0.1,0.11,0.0208,0.0692,0.1501,1,1,0.1,0.0786,0.0174,0.0477,0.1144,1,1,1,0.9926,0.0163,0.9611,1.0252,1,1,1,0.9964,0.0162,0.9653,1.0285,1,1,0.3,0.3062,0.0117,0.2834,0.3292,1,1,0.3,0.3062,0.0117,0.2834,0.3292,1,1
73,3.38008587561722,3.4306,0.0569,3.319,3.5425,1,1,2.6490919557642,2.61,0.0445,2.5232,2.6966,1,1,6.5592497625802,6.5291,0.0834,6.3644,6.6923,1,1,4.79549474076678,4.7192,0.0608,4.6005,4.8383,1,1,8.41991048086296,8.4385,0.0877,8.2664,8.6109,1,1,6.27213639876793,6.1674,0.0675,6.0365,6.3002,1,1,9.29394031721092,9.2805,0.0908,9.1009,9.4571,1,1,7.10490577112262,7.0077,0.0666,6.8759,7.137,1,1,9.68083248283218,9.7413,0.0918,9.5612,9.9206,1,1,7.54002818053297,7.4534,0.068,7.3193,7.5857,1,1,0.3,0.3278,0.019,0.2911,0.3657,1,1,0.2,0.1787,0.0169,0.1464,0.2116,1,1,-0.15,-0.1147,0.0145,-0.1427,-0.086,0,1,-0.1,-0.1118,0.0145,-0.1408,-0.0841,1,1,1.16975723241009,1.1109,0.0475,1.0195,1.2063,1,1,0.818364051334181,0.8462,0.0375,0.7743,0.9224,1,1,1.77224917802126,1.7604,0.0631,1.6409,1.8885,1,1,1.22554713982381,1.2525,0.0468,1.164,1.3473,1,1,1.92749400743346,1.8663,0.0657,1.743,1.9992,1,1,1.39038469211727,1.4207,0.0514,1.3221,1.5239,1,1,1.96107469695758,1.9365,0.0678,1.8087,2.0755,1,1,1.44296594681151,1.4017,0.0507,1.3057,1.5038,1,1,1.97661392972742,1.9607,0.0684,1.8306,2.0991,1,1,1.46479650840188,1.42,0.0514,1.3227,1.5243,1,1,0.1,0.1427,0.0242,0.0921,0.1871,1,1,0.1,0.093,0.0211,0.0563,0.1372,1,1,0.1,0.0888,0.0193,0.0542,0.1278,1,1,0.1,0.0994,0.0211,0.0583,0.1401,1,1,1,1.0338,0.0172,1.0007,1.0682,0,1,1,1.0175,0.0162,0.9867,1.0495,1,1,0.3,0.3157,0.0121,0.2923,0.3396,1,1,0.3,0.3157,0.0121,0.2923,0.3396,1,1
74,3.38008587561722,3.4185,0.0593,3.302,3.5348,1,1,2.6490919557642,2.648,0.0439,2.5624,2.7341,1,1,6.5592497625802,6.5182,0.0891,6.3454,6.6929,1,1,4.79549474076678,4.8209,0.0612,4.7006,4.9414,1,1,8.41991048086296,8.3589,0.0934,8.1751,8.5413,1,1,6.27213639876793,6.2981,0.0682,6.1633,6.4302,1,1,9.29394031721092,9.2731,0.095,9.0872,9.4596,1,1,7.10490577112262,7.1314,0.0717,6.99,7.2708,1,1,9.68083248283218,9.6322,0.0935,9.4476,9.8154,1,1,7.54002818053297,7.5581,0.0752,7.4115,7.7047,1,1,0.3,0.326,0.0187,0.2887,0.3621,1,1,0.2,0.2121,0.0168,0.1795,0.2453,1,1,-0.15,-0.1383,0.0146,-0.1668,-0.1098,1,1,-0.1,-0.0879,0.0147,-0.1169,-0.0587,1,1,1.16975723241009,1.18,0.0477,1.0889,1.277,1,1,0.818364051334181,0.8249,0.0382,0.7517,0.9022,1,1,1.77224917802126,1.8998,0.0665,1.7742,2.0345,0,1,1.22554713982381,1.2615,0.0475,1.1717,1.3575,1,1,1.92749400743346,2.0041,0.0696,1.8721,2.146,1,1,1.39038469211727,1.4342,0.0517,1.3364,1.5396,1,1,1.96107469695758,2.033,0.0704,1.8992,2.1764,1,1,1.44296594681151,1.5148,0.0543,1.4125,1.6255,1,1,1.97661392972742,1.9982,0.0695,1.8669,2.1396,1,1,1.46479650840188,1.5792,0.0558,1.4744,1.6923,0,1,0.1,0.1289,0.0241,0.0801,0.1746,1,1,0.1,0.0872,0.0214,0.05,0.1318,1,1,0.1,0.0777,0.0183,0.046,0.1159,1,1,0.1,0.1065,0.0216,0.0637,0.1472,1,1,1,1.0076,0.0167,0.9754,1.0408,1,1,1,0.9974,0.016,0.9665,1.0291,1,1,0.3,0.3038,0.0118,0.281,0.3268,1,1,0.3,0.3038,0.0118,0.281,0.3268,1,1
75,3.38008587561722,3.3408,0.0586,3.2259,3.4571,1,1,2.6490919557642,2.5887,0.0406,2.5087,2.668,1,1,6.5592497625802,6.491,0.0818,6.3308,6.6519,1,1,4.79549474076678,4.7311,0.0577,4.6189,4.8442,1,1,8.41991048086296,8.3872,0.0919,8.2052,8.568,1,1,6.27213639876793,6.2249,0.0642,6.1004,6.3509,1,1,9.29394031721092,9.2544,0.0908,9.0752,9.4314,1,1,7.10490577112262,7.1073,0.0684,6.9731,7.241,1,1,9.68083248283218,9.6887,0.0923,9.5085,9.8691,1,1,7.54002818053297,7.5388,0.0687,7.4061,7.6738,1,1,0.3,0.3419,0.0188,0.3055,0.3797,0,1,0.2,0.2077,0.0174,0.1743,0.2426,1,1,-0.15,-0.1459,0.0149,-0.1751,-0.1163,1,1,-0.1,-0.1123,0.0149,-0.1411,-0.083,1,1,1.16975723241009,1.1665,0.0475,1.076,1.2614,1,1,0.818364051334181,0.7267,0.0369,0.6558,0.8004,0,1,1.77224917802126,1.7307,0.0615,1.614,1.8544,1,1,1.22554713982381,1.1641,0.0458,1.0775,1.2564,1,1,1.92749400743346,1.9624,0.0686,1.8329,2.1019,1,1,1.39038469211727,1.3305,0.0497,1.2363,1.4311,1,1,1.96107469695758,1.9439,0.0677,1.8162,2.082,1,1,1.44296594681151,1.4358,0.0528,1.3359,1.5433,1,1,1.97661392972742,1.9817,0.069,1.8518,2.122,1,1,1.46479650840188,1.435,0.0523,1.3366,1.5406,1,1,0.1,0.0984,0.0247,0.0525,0.1472,1,1,0.1,0.1442,0.0213,0.1023,0.1853,0,1,0.1,0.0819,0.0192,0.0475,0.1228,1,1,0.1,0.1085,0.0206,0.0669,0.1477,1,1,1,1.0044,0.0168,0.9722,1.038,1,1,1,1.0067,0.016,0.976,1.0384,1,1,0.3,0.2902,0.0118,0.2672,0.3135,1,1,0.3,0.2902,0.0118,0.2672,0.3135,1,1
76,3.38008587561722,3.4141,0.0596,3.2973,3.5312,1,1,2.6490919557642,2.6627,0.0434,2.5775,2.7477,1,1,6.5592497625802,6.5782,0.0807,6.4204,6.7374,1,1,4.79549474076678,4.8633,0.0595,4.7468,4.9793,1,1,8.41991048086296,8.4287,0.0843,8.2627,8.5927,1,1,6.27213639876793,6.3999,0.0636,6.2755,6.5243,0,1,9.29394031721092,9.277,0.0834,9.1145,9.4434,1,1,7.10490577112262,7.2099,0.0672,7.0783,7.3414,1,1,9.68083248283218,9.6174,0.0872,9.4473,9.7889,1,1,7.54002818053297,7.65,0.0654,7.5211,7.7779,1,1,0.3,0.331,0.0185,0.2955,0.368,1,1,0.2,0.2075,0.0169,0.1747,0.2408,1,1,-0.15,-0.1702,0.0146,-0.1988,-0.1416,1,1,-0.1,-0.107,0.0149,-0.1361,-0.0777,1,1,1.16975723241009,1.1667,0.0485,1.0747,1.2642,1,1,0.818364051334181,0.8065,0.0375,0.7345,0.8818,1,1,1.77224917802126,1.6908,0.0613,1.5746,1.8152,1,1,1.22554713982381,1.2126,0.0466,1.1232,1.3074,1,1,1.92749400743346,1.7767,0.0637,1.6564,1.9046,0,1,1.39038469211727,1.3201,0.049,1.2273,1.4193,1,1,1.96107469695758,1.7696,0.063,1.6488,1.898,0,1,1.44296594681151,1.4009,0.0508,1.3045,1.5036,1,1,1.97661392972742,1.8402,0.0655,1.7166,1.9721,0,1,1.46479650840188,1.3522,0.0497,1.2578,1.4532,0,1,0.1,0.1541,0.0226,0.1075,0.1966,0,1,0.1,0.107,0.0239,0.0619,0.1528,1,1,0.1,0.1072,0.0207,0.0679,0.1465,1,1,0.1,0.0997,0.0205,0.0596,0.1397,1,1,1,1.0376,0.017,1.0045,1.0716,0,1,1,1.0059,0.0161,0.9751,1.0382,1,1,0.3,0.3119,0.012,0.2885,0.3355,1,1,0.3,0.3119,0.012,0.2885,0.3355,1,1
